pair,start_date,end_date,total_return,annual_return,annual_volatility,sharpe_ratio
4128-1609,2022-10-14,2024-10-14,0.15483989181500865,0.07833994250358661,0.19474203927606432,0.48267491737472157
4128-2498,2022-10-14,2024-10-14,0.32835601350053173,0.16039409584696315,0.14061075988272306,1.1276337634422149
4128-9917,2022-10-14,2024-10-14,0.47654542785025455,0.22650648280900232,0.1442856857138267,1.4860173523782936
4128-00631L,2022-10-14,2024-10-14,0.2824802460960154,0.13922281678717344,0.12890122894285422,1.0749445821354224
4128-6005,2022-10-14,2024-10-14,0.29250601197668247,0.14388001983944393,0.3072286092302457,0.6023497762485226
4128-4766,2022-10-14,2024-10-14,0.33326078652175645,0.16263686308771352,0.127955317828281,1.2410427571951579
4128-2855,2022-10-14,2024-10-14,0.4130462369933842,0.19858324846577738,0.19810525661022432,1.009912786304584
4128-2851,2022-10-14,2024-10-14,0.7359932790571655,0.3350614621738715,0.23240726390652106,1.3568817611492179
4128-3583,2022-10-14,2024-10-14,0.42271359832745287,0.20287238386989942,0.12091339323126775,1.5864339886030832
4128-2886,2022-10-14,2024-10-14,0.643330383601411,0.29723932652460305,0.1919283640556218,1.4516610316847312
4128-2850,2022-10-14,2024-10-14,0.2235503721990766,0.11149070682978007,0.156812977083164,0.7531612333483425
4128-9939,2022-10-14,2024-10-14,0.3459890162918342,0.1684387464573684,0.13920747028453623,1.1871246253212928
4128-5871,2022-10-14,2024-10-14,0.2301639378579584,0.11463423558172223,0.11680620434368609,0.9863454652084903
4128-8210,2022-10-14,2024-10-14,0.16603523088642758,0.08380416055905393,0.13405221833635156,0.6683420370267643
4128-00900,2022-10-14,2024-10-14,-0.08644391850974702,-0.04626253420688551,0.3762165099130742,0.09567688835007744
4128-2891,2022-10-14,2024-10-14,-0.015975366402719352,-0.008401711916889267,0.2388794576670882,0.09183896371001078
4128-6188,2022-10-14,2024-10-14,0.3098758877032304,0.15190820998764712,0.12041295663275015,1.2334661061286682
4128-2885,2022-10-14,2024-10-14,0.9612108263533292,0.42316732734174883,0.1594405412529824,2.290775873524901
4128-6605,2022-10-14,2024-10-14,0.23076576471631288,0.11491989322489045,0.1573524611149355,0.7698671760309224
4128-1802,2022-10-14,2024-10-14,-0.14231396120711595,-0.07727954241153544,0.47660098231677406,0.08845165259796718
4128-00915,2022-10-14,2024-10-14,0.7123061013827091,0.32548643850056885,0.16486696810115173,1.7901398453389217
4128-6214,2022-10-14,2024-10-14,0.5848895576108607,0.27286159464419923,0.14378763377394835,1.7481375919441962
1722-2607,2022-10-14,2024-10-14,0.2145686096067942,0.10720855556325626,0.124777472432499,0.8767284932661379
4128-00929,2022-10-14,2024-10-14,0.07829985827202955,0.04028545977818486,0.37965735288723323,0.3235062569433564
1722-2204,2022-10-14,2024-10-14,0.011941144402394008,0.006238387942227671,0.05359447436523411,0.14269289373378977
1722-2329,2022-10-14,2024-10-14,0.002897617163953927,0.001517040697997006,0.06691541949620587,0.05609542288719661
1722-3035,2022-10-14,2024-10-14,-0.09205271567184516,-0.04933477324538695,0.07769411222923389,-0.6120426463671694
1722-8016,2022-10-14,2024-10-14,-0.059402881538776056,-0.03157511131318134,0.0668622083430006,-0.4463390917793182
1722-5478,2022-10-14,2024-10-14,-0.043790556887919836,-0.023186696507127028,0.04722112973635707,-0.47305404309002524
6515-00785B,2022-10-14,2024-10-14,42.54139962041375,6.221624942249482,4.66968937491516,1.3667779523294992
6515-6937,2022-10-14,2024-10-14,-0.4424887290264468,-0.263690972365306,0.9551256255802886,0.19976846857102543
6515-6869,2022-10-14,2024-10-14,-0.07099631931145645,-0.03784717042703819,0.8591075889072096,0.3732720588448148
6515-3045,2022-10-14,2024-10-14,3.3421418761702046,1.1582341808340135,2.8901615181912295,0.9086925125270999
6515-6505,2022-10-14,2024-10-14,-0.5118688290364317,-0.31321367471537415,1.181901000416238,0.2591571961894339
6515-1231,2022-10-14,2024-10-14,-0.8800792571350542,-0.6708264905675845,2.444561516215581,0.5841104856131853
6515-2923,2022-10-14,2024-10-14,-0.9969179717964569,-0.9516518240064118,9.281582895758447,0.8348658219093079
6515-3680,2022-10-14,2024-10-14,0.07861808052653042,0.040446290305798764,0.2809177528454265,0.28693315005386544
6515-9917,2022-10-14,2024-10-14,8.063377232509051,2.173455555819745,1.2439141500849902,1.5655699211381495
6515-2881,2022-10-14,2024-10-14,-0.22588061408599075,-0.1255287539746081,1.3935598621827643,0.6449802274901684
6515-2312,2022-10-14,2024-10-14,40.08096783018182,6.0048703215689985,9.490729915396885,0.3774428697543884
6515-5536,2022-10-14,2024-10-14,2.58770362551386,0.9528690596665896,0.49079794211623845,1.586589094440474
6515-2884,2022-10-14,2024-10-14,127979.35071444765,472.888211834363,7.8912277887062245,0.5939124315036258
6515-1802,2022-10-14,2024-10-14,1178.9678491112238,39.679814939958156,7.794593464704793,0.3085678748185577
1440-1409,2022-10-14,2024-10-14,-0.04720688598822881,-0.025016664765199235,0.10686804113749881,-0.18222979256855973
1440-2106,2022-10-14,2024-10-14,0.1928456519388404,0.09678914191697265,0.1050831984752806,0.930074964257567
2607-2388,2022-10-14,2024-10-14,0.15758671715059064,0.07968293858062019,0.08004466953745247,0.9972004520586749
2607-2404,2022-10-14,2024-10-14,0.23891448453893951,0.1187811645055355,0.10090331199380581,1.1617759411794277
2607-6139,2022-10-14,2024-10-14,0.15331247593796005,0.07759249020382111,0.09025304507453227,0.8722432794039867
2607-1319,2022-10-14,2024-10-14,0.20348660067397947,0.10190425837703834,0.09048747875633999,1.116747860104628
2607-3293,2022-10-14,2024-10-14,0.2371814500361199,0.11796098072103749,0.09381628422990539,1.234595873729321
2607-6274,2022-10-14,2024-10-14,0.2559067485168559,0.1267942503686174,0.09852414573633686,1.2600507056100991
2607-2204,2022-10-14,2024-10-14,0.13177563613977894,0.06700265650854999,0.07034985613057876,0.9563099991125367
2607-2329,2022-10-14,2024-10-14,0.36326234994668805,0.17627079997648712,0.08978234346092732,1.852408540132606
2607-2539,2022-10-14,2024-10-14,0.17477123410911996,0.0880506984486218,0.10488911968306935,0.856337930706854
2607-3035,2022-10-14,2024-10-14,0.12439601275522677,0.06335200346803002,0.12257574382917714,0.5618247200966187
2607-5478,2022-10-14,2024-10-14,0.0968235381247133,0.04961007730194232,0.08044322713954438,0.6417699258867346
2607-4766,2022-10-14,2024-10-14,0.15806412660349808,0.07991620195411936,0.07048169451372686,1.125378544606717
2607-2458,2022-10-14,2024-10-14,0.2414923297775366,0.1200001574104945,0.08670575333851463,1.3497543454518564
2607-2313,2022-10-14,2024-10-14,0.11821774568520343,0.06028687187826986,0.06158094930801538,0.9806980067578964
2607-9907,2022-10-14,2024-10-14,0.3086443089108167,0.1513406619470846,0.13700284186573147,1.0960156692394032
2607-2885,2022-10-14,2024-10-14,0.1617434889674938,0.08171241315918926,0.09847293710987982,0.8458715908661285
2607-6412,2022-10-14,2024-10-14,0.382072146200586,0.18474596748254224,0.09144348162025238,1.8988493519567882
2607-00929,2022-10-14,2024-10-14,0.15562282504427724,0.0787228942319884,0.0988336799017199,0.8150849667792758
2388-2103,2022-10-14,2024-10-14,0.8860994688869217,0.39434626936708433,1.204097651461122,0.16270147880714836
2388-3035,2022-10-14,2024-10-14,0.7976830820634694,0.35971027883879175,0.21692491267117278,1.5240177108343609
2388-2458,2022-10-14,2024-10-14,-0.14540400783525473,-0.07902269445354676,0.2534355787041652,-0.1974712297220476
2388-3596,2022-10-14,2024-10-14,0.03730972685210964,0.01937639500294622,0.26589276817423,0.20211330623802543
2388-4979,2022-10-14,2024-10-14,0.06410913504555227,0.033090303403464395,0.2124264930845732,0.25930705081664224
2439-6139,2022-10-14,2024-10-14,-0.07303035769796347,-0.03895142135788206,0.08549414524323644,-0.4221161512734242
2439-2363,2022-10-14,2024-10-14,-0.1425064330984458,-0.07738803193178291,0.21733872260798184,-0.2618265546822205
2439-3042,2022-10-14,2024-10-14,0.08366255735587622,0.042992774066963294,0.17068497260845258,0.3338440090875703
2439-2211,2022-10-14,2024-10-14,0.20715934971208672,0.10366475088863879,0.1037148472155831,1.0024272727443604
2439-8112,2022-10-14,2024-10-14,0.04866698428604867,0.025208532406907562,0.1464369393646283,0.24206675500374455
2439-3293,2022-10-14,2024-10-14,-0.011826132251989108,-0.006213355936877574,0.1126032250862139,-9.745570434486045e-05
2439-9958,2022-10-14,2024-10-14,-0.05591140547214225,-0.029693440663178756,0.09935664276120516,-0.2533611814479098
2439-2923,2022-10-14,2024-10-14,15.657175877481423,3.3652324126556032,0.6991229118402928,2.439890519359622
2439-6589,2022-10-14,2024-10-14,-0.20795686589809667,-0.11497884716427305,0.152084734456373,-0.7250928587892143
2439-1609,2022-10-14,2024-10-14,-0.24217017509054686,-0.135218115204027,0.26648948726440136,-0.4086350484281684
2439-9917,2022-10-14,2024-10-14,0.3339680191776767,0.16295992958604272,0.12038682257983026,1.3136481819915882
2439-2539,2022-10-14,2024-10-14,0.05328918464432174,0.027573493061252112,0.1276739286345241,0.2760899428918189
2439-2101,2022-10-14,2024-10-14,0.05458230398862121,0.028234235919092916,0.2399998869516548,0.23601195193363392
2439-3034,2022-10-14,2024-10-14,0.028984085988620505,0.015081707999221565,0.09188322423087,0.20899548624398778
2439-2845,2022-10-14,2024-10-14,-0.37526443281166183,-0.2184378582611171,0.6394891515456119,-0.05622355115720481
2439-9939,2022-10-14,2024-10-14,0.15459199392531953,0.0782186638400225,0.10135369738760752,0.7933563537438437
2439-5534,2022-10-14,2024-10-14,0.019670530463976182,0.01025776437859141,0.1600340195288802,0.14367126718136464
2439-2850,2022-10-14,2024-10-14,-0.24331621771641324,-0.13590352065718178,0.13566356972996244,-1.0075472775948104
2439-5508,2022-10-14,2024-10-14,0.06790529598326189,0.03501953281220103,0.12355188913706067,0.3407898501422513
2439-2891,2022-10-14,2024-10-14,-0.15105596236902522,-0.08221884789177002,0.2362775722411414,-0.2447498433631077
2439-2885,2022-10-14,2024-10-14,0.6559122839396314,0.30243339474667796,0.20350733894235523,1.3981417650197252
6139-2404,2022-10-14,2024-10-14,-0.06521250281106865,-0.03471349185107344,0.3061474265923137,0.03651691655222531
6139-2002,2022-10-14,2024-10-14,-0.8627863085992317,-0.6467556938271045,1.668023744364695,-0.24804188378220024
6139-1319,2022-10-14,2024-10-14,0.3267144256301664,0.15964257948249813,0.380980325388728,0.5821725391497689
6139-3042,2022-10-14,2024-10-14,0.29446880815520693,0.14478976900067606,0.7594923719383158,0.6166333062794838
6139-00757,2022-10-14,2024-10-14,-0.32871884590743516,-0.1884528285873816,0.4561632016275328,-0.2283376096717283
6139-2211,2022-10-14,2024-10-14,0.14831564137437295,0.07514395338426236,0.4133014379589328,0.38366877229751933
6139-8112,2022-10-14,2024-10-14,1.014070401444692,0.4431361294661641,0.6980457015403105,0.845550105136559
6139-3293,2022-10-14,2024-10-14,-0.005330064994570511,-0.0027960188857282177,0.27119434704839984,0.12503158715013252
6139-2006,2022-10-14,2024-10-14,-0.7138862173725602,-0.4808701112885794,0.7280682473950307,-0.5228812366642833
6139-3324,2022-10-14,2024-10-14,-0.16691755359160484,-0.09124302210785387,0.19868042006709652,-0.3820415450766594
6139-6274,2022-10-14,2024-10-14,-0.6113870782022217,-0.39054087798937015,0.43598213869796515,-0.9080881623901208
6139-9958,2022-10-14,2024-10-14,-0.29512696112559345,-0.16742377421663657,0.32631498174167906,-0.3931754817109185
6139-2367,2022-10-14,2024-10-14,-0.15963139549410751,-0.087087624509445,1.284466098490658,0.6203941573318186
6139-6589,2022-10-14,2024-10-14,-0.163649929889716,-0.08937731970516226,0.4737788509436004,0.04320753975021781
6139-2498,2022-10-14,2024-10-14,1.6038934282106077,0.6510055763050849,1.244051201336074,1.0268730778053008
6139-4766,2022-10-14,2024-10-14,0.18267294134056936,0.09187875725864651,0.22147206885571677,0.5072536652623992
6139-2851,2022-10-14,2024-10-14,-0.9036680243610601,-0.7065131239660117,1.8072779382965019,0.46228504148163796
6139-2313,2022-10-14,2024-10-14,0.27907662758064694,0.13763781785853063,0.7418949352558403,0.545151901206138
6139-2850,2022-10-14,2024-10-14,0.4445721743973047,0.21251955692177768,0.3753656459288034,0.6990620279107709
6139-9939,2022-10-14,2024-10-14,0.13167112555857685,0.06695103503062269,0.30000094050654974,0.36529305074288954
6139-5871,2022-10-14,2024-10-14,0.4503227713425763,0.2150459851459462,0.38370449719237426,0.6990176790163689
6139-00900,2022-10-14,2024-10-14,-0.9983084754984624,-0.964692141963605,2.4298743192234276,-0.3010233340579709
6139-2891,2022-10-14,2024-10-14,-0.6986124982874389,-0.4665308955564628,0.9457908819202177,-0.14729282679922984
6139-2885,2022-10-14,2024-10-14,-0.5549115602944152,-0.3456380656502013,1.3310674679604297,0.3778528469946377
6139-1802,2022-10-14,2024-10-14,1.8169109442421194,0.720441737478408,3.372760215866525,0.35065942773237296
6139-00915,2022-10-14,2024-10-14,-0.8654130685965564,-0.6503148493355054,1.3193694441038077,-0.010299750192039958
6139-00929,2022-10-14,2024-10-14,-0.9999098431177518,-0.9924004227055455,2.50415644013243,-0.048054293858518476
00931B-00696B,2022-10-14,2024-10-14,-0.012782105591906474,-0.006717159326976438,0.03474624318399322,-0.17659215192502567
2362-3491,2022-10-14,2024-10-14,-0.19095953830994494,-0.10507874012155688,0.20514596090655984,-0.43649636185154134
2362-2348,2022-10-14,2024-10-14,-0.08986403058402773,-0.04813484098184665,0.21927701220019274,-0.11305164702252832
2362-1442,2022-10-14,2024-10-14,-0.02999666312796635,-0.015829412969333764,0.18475012131932825,0.007311752412297324
2362-6670,2022-10-14,2024-10-14,0.347632633203452,0.1691860453096943,0.1956278389978393,0.8969345410191223
2362-2359,2022-10-14,2024-10-14,-0.20842329391837844,-0.11525193717109312,0.17620949245383286,-0.6034028034763222
2362-00785B,2022-10-14,2024-10-14,0.034072209895604715,0.017708315763727923,0.2796970623070224,0.20327556516046547
2362-6116,2022-10-14,2024-10-14,0.42459673837724005,0.20370626353730623,0.8115313125021435,0.6333046359720322
2362-6869,2022-10-14,2024-10-14,-0.1839387143118354,-0.10101838630793891,0.209110321166661,-0.4013409193510306
2362-5434,2022-10-14,2024-10-14,-0.01393196268310077,-0.0073234483598009475,0.16966545925210602,0.043699910624874216
2362-2367,2022-10-14,2024-10-14,0.02559235046734185,0.013327379272364734,0.24120442187538463,0.17728767292904082
2362-3131,2022-10-14,2024-10-14,-0.23829620477839777,-0.13290488333492734,0.20679949067948097,-0.5826115205836673
2362-8070,2022-10-14,2024-10-14,-0.04311167145676084,-0.022823420168741504,0.2576474526280954,0.038976925235551116
2362-6505,2022-10-14,2024-10-14,-0.27282895917272965,-0.1537275121841928,0.22958767491293808,-0.6073882999766054
2362-2923,2022-10-14,2024-10-14,2.070749585144441,0.7999958149459115,0.3887725243262356,1.6966738854927557
2362-2467,2022-10-14,2024-10-14,-0.27743631828921367,-0.15654095283344743,0.18582529190665367,-0.8194593815091372
2362-2881,2022-10-14,2024-10-14,0.030605353643175657,0.015919313909945772,0.18358918458603876,0.17841164321303474
2362-00631L,2022-10-14,2024-10-14,-0.11199020726450724,-0.06032943644628386,0.16317635705754555,-0.2969905959677494
2362-2101,2022-10-14,2024-10-14,-0.06543703559878208,-0.03483497146641442,0.2228905050028571,-0.046039246107957836
2362-2883,2022-10-14,2024-10-14,-0.5726685685888641,-0.35944776469320716,0.3935230549207277,-0.9263044769535058
2362-2317,2022-10-14,2024-10-14,0.10368643706655613,0.05304572746141834,0.16377395321323443,0.39973504840462326
2362-2882,2022-10-14,2024-10-14,0.08009407575700314,0.04119196772447748,0.19194575445048365,0.307170118005664
2362-2504,2022-10-14,2024-10-14,0.024681784976599005,0.012855931624781458,0.21349321585977138,0.16728388975676292
2362-3583,2022-10-14,2024-10-14,-0.2810418055421159,-0.1587485718409613,0.1892265865523821,-0.8152311851275679
2362-3030,2022-10-14,2024-10-14,0.17791274332737017,0.08957409668400432,0.19264801064514814,0.5434387702291816
2362-00692,2022-10-14,2024-10-14,-0.07150913231176557,-0.038125460808766755,0.15615088014430087,-0.16858261073719896
2362-2501,2022-10-14,2024-10-14,-0.48927519073125175,-0.2967387985269236,0.29121254278450015,-1.0566457368753424
2362-5508,2022-10-14,2024-10-14,-0.07390838137917946,-0.03942844453528823,0.20509357678223816,-0.09075418743209487
2362-5522,2022-10-14,2024-10-14,-0.3684894091091511,-0.21400874347750518,0.23021637055403618,-0.9262467850618876
2362-1785,2022-10-14,2024-10-14,-0.16323042169148147,-0.08913804629683639,0.21837315670520474,-0.31543763632036687
2362-2891,2022-10-14,2024-10-14,0.5240715247222764,0.2470333329214437,0.22909553258919582,1.0760102335603228
2362-2885,2022-10-14,2024-10-14,-0.029862699323200684,-0.015758205456906905,0.18507527194304807,0.008114816360003328
2362-6177,2022-10-14,2024-10-14,-0.26558216747421104,-0.14931944279958795,0.2210872167655374,-0.6175336649614417
2362-6605,2022-10-14,2024-10-14,-0.1665732255394829,-0.09104625843436961,0.191368955055122,-0.4000946164102009
2362-2890,2022-10-14,2024-10-14,0.14252832321601114,0.07230171716773505,0.27374232011932126,0.39303606293667914
2404-1319,2022-10-14,2024-10-14,0.14592995207858508,0.0739731347360198,0.3453591173047726,0.3801709189776072
2404-2211,2022-10-14,2024-10-14,0.5362714048172813,0.25225319044100775,0.26049536768843046,0.9883757618902367
2404-8112,2022-10-14,2024-10-14,0.8675981597925445,0.38716366732759966,0.6155011556307479,0.8308448128222589
2404-3293,2022-10-14,2024-10-14,0.10532461852284764,0.05386431594734698,0.16187969936958357,0.4058016316092723
2404-3324,2022-10-14,2024-10-14,0.3995807923986555,0.1925856597872559,0.12427517454274695,1.4786040801092248
2404-6589,2022-10-14,2024-10-14,0.7623011732411973,0.34562323603807693,0.3128862486866589,1.1008880236883258
2404-4770,2022-10-14,2024-10-14,0.3221791343889006,0.15756402599887775,0.20994033925179142,0.8043912218420596
2404-2539,2022-10-14,2024-10-14,0.28803329780566156,0.14180447209553787,0.5126030418804726,0.5154858673772688
2404-6005,2022-10-14,2024-10-14,1.6020804614547735,0.650403235010292,1.2437548634496862,1.0339034760658126
2404-4766,2022-10-14,2024-10-14,0.25959141927614926,0.12852501655695045,0.21308754624852136,0.6708107134738239
2404-9939,2022-10-14,2024-10-14,0.34827405945554313,0.16947756312581577,0.222158567071906,0.817042713010325
2404-00900,2022-10-14,2024-10-14,-0.9990273037682958,-0.9735773970709763,1.97821858641074,-0.164720595698612
2404-2885,2022-10-14,2024-10-14,13.35374630393534,3.037792199745385,0.9341827403179532,1.9144495802465404
2404-00929,2022-10-14,2024-10-14,-0.9992647849838094,-0.9771814640022456,1.8408351888845145,-0.6885821868648125
2363-2002,2022-10-14,2024-10-14,1.0714013535940625,0.464514039467754,0.38359653817952055,1.1822513710594953
2363-6274,2022-10-14,2024-10-14,0.34127895567752103,0.166294826162073,0.2486607263106276,0.7411824188043573
2363-2498,2022-10-14,2024-10-14,0.843816443354816,0.3778811519698943,0.3698744560785386,1.053466783861739
2363-00631L,2022-10-14,2024-10-14,-0.3181330329597356,-0.1817729554886519,0.25582131369073213,-0.6549039083388367
2363-1434,2022-10-14,2024-10-14,-0.0899526362683778,-0.04818339176792998,0.3801381199860847,0.06369025082416856
2363-2850,2022-10-14,2024-10-14,-0.2717839869135581,-0.15309059144736914,0.26328189777035393,-0.4996138278419567
2363-2885,2022-10-14,2024-10-14,-0.37527965597074053,-0.21844783595215764,0.4688615531398593,-0.2858515546344364
2363-00915,2022-10-14,2024-10-14,-0.6553385058157088,-0.42768368418715086,0.4107630722295297,-1.1455280062224202
2606-2412,2022-10-14,2024-10-14,0.40557088148856857,0.19525705777095173,0.1375042628009182,1.365380996509212
2606-2881A,2022-10-14,2024-10-14,0.3346045206639938,0.1632506161109324,0.19622185633521663,0.8639738624623267
2606-3592,2022-10-14,2024-10-14,0.278764036038847,0.13749214943772034,0.10721985899520935,1.2544967106700484
2606-2303,2022-10-14,2024-10-14,0.48360779269913146,0.22957645930047052,0.11988990606037524,1.7826383284146443
2606-2887E,2022-10-14,2024-10-14,0.28005093386344615,0.13809173825582002,0.1492646063850903,0.9418627930701752
2809-3042,2022-10-14,2024-10-14,0.34984850031733866,0.17019284111503924,0.10563467105120776,1.5400578770248508
2809-2348,2022-10-14,2024-10-14,-0.013420701525091203,-0.007053832426460579,0.07691556668840241,-0.05383869071120174
2809-6670,2022-10-14,2024-10-14,0.08693944273236624,0.0446439436584843,0.06896935831404069,0.667438219052225
2809-2367,2022-10-14,2024-10-14,0.2371956389523438,0.11796769805204732,0.16712126952428386,0.7482057642728906
2809-2855,2022-10-14,2024-10-14,0.12958982551093864,0.0659225341287149,0.1821617980917555,0.43825113289835976
2809-2850,2022-10-14,2024-10-14,0.12238147119861434,0.06235344200494006,0.0944175665533588,0.6875259868691714
2809-2501,2022-10-14,2024-10-14,0.06033002994710646,0.031166484495225025,0.2537288103450081,0.24802728941854638
2809-6177,2022-10-14,2024-10-14,0.20936022528059683,0.10471849501567701,0.12926367084145224,0.8341398146434418
2809-2884,2022-10-14,2024-10-14,0.21897732282846882,0.10931233371048764,0.34698814514052384,0.4647945126837568
2014-2002,2022-10-14,2024-10-14,-0.08215049037553646,-0.04391685682995232,0.08746212505112053,-0.4690519468177986
2014-6271,2022-10-14,2024-10-14,0.20673508274943211,0.10346151350832068,0.10369525528245155,1.0009332053113886
2014-4919,2022-10-14,2024-10-14,0.2830680292712506,0.1394963330989033,0.12136902284384478,1.135741358954573
2014-2498,2022-10-14,2024-10-14,0.09692785146234145,0.049662374293193,0.08986977397827042,0.5841043602650677
2014-5871,2022-10-14,2024-10-14,0.023135936903099657,0.012055107801386467,0.08014891938363544,0.18960643968244636
5009-8926,2022-10-14,2024-10-14,0.29370258402651345,0.1444347049974002,0.1384070551544687,1.0436663085326916
5009-1795,2022-10-14,2024-10-14,0.028725965817215347,0.014948295755365451,0.08650212030332544,0.2148235860459012
6919-3042,2022-10-14,2024-10-14,2.6250303528152115,0.9634874943660201,0.9727700631188826,1.1966730351174295
6919-6271,2022-10-14,2024-10-14,-0.4594665812529394,-0.27552491193232187,0.5078416271628085,-0.3677319134709726
6919-8927,2022-10-14,2024-10-14,-0.98534556238608,-0.8905701993852441,1.7210231630769064,0.1729035705241251
6919-2428,2022-10-14,2024-10-14,4.620840780148813,1.4707413499590625,0.780938804773713,1.5183990653217776
6919-2923,2022-10-14,2024-10-14,-0.776832460319121,-0.5442336660059754,5.750690585177478,0.9913391954274235
6919-6589,2022-10-14,2024-10-14,-0.5985817311331884,-0.38010068073172376,0.9068821714292951,0.11242580082176322
6919-9917,2022-10-14,2024-10-14,4.821190220992444,1.516495732483518,0.8301016200716317,1.4908431299266052
6919-6605,2022-10-14,2024-10-14,-0.2796889443528943,-0.15791960629250743,0.5065740789458408,-0.05683543259337715
6919-1802,2022-10-14,2024-10-14,426658.0268903044,889.527620378269,6.818905757850073,0.2792719752886713
6919-6214,2022-10-14,2024-10-14,0.3850414928608774,0.186078841052574,0.8804508172661121,0.6247158442218181
3450-1235,2022-10-14,2024-10-14,0.46074055070955605,0.21961074621232082,0.2889360470989959,0.8315536148035629
1723-4919,2022-10-14,2024-10-14,0.07151525318924759,0.036851106053918566,0.07662536930061625,0.5106886302097611
1723-8028,2022-10-14,2024-10-14,0.20642622991804652,0.10331354177360821,0.07216365339688062,1.3984145370072039
1723-8374,2022-10-14,2024-10-14,0.1557285921783878,0.07877461804398808,0.07382014753607193,1.064000786545609
1723-1225,2022-10-14,2024-10-14,0.20965245683664865,0.10485834213982348,0.07048798477992105,1.4498961286210834
9802-1231,2022-10-14,2024-10-14,0.3842980302196833,0.18574524500737744,0.11543167026345603,1.5334075510884118
3491-6890,2022-10-14,2024-10-14,-0.29541944161757794,-0.16760478663853914,0.2235606408761125,-0.7063440912117253
3491-6670,2022-10-14,2024-10-14,0.8785966554052547,0.39143757881134816,0.22447462970131163,1.5838819792895904
3491-6869,2022-10-14,2024-10-14,-0.239420994507598,-0.13357594151252422,0.2880882955287832,-0.34951994376926804
3491-2923,2022-10-14,2024-10-14,859.1027491646447,33.46957548072615,3.033233708878453,1.5927282915996444
3491-2881,2022-10-14,2024-10-14,-0.13790147741143852,-0.07479555407878127,0.38683925539609404,-0.00177364212414281
3491-2883,2022-10-14,2024-10-14,-0.9984730478571622,-0.9665356698867001,3.795547274075708,-0.1743654198563046
3491-2317,2022-10-14,2024-10-14,-0.21371348973466106,-0.11835468491717015,0.26610100515224316,-0.3366813823955006
3491-2882,2022-10-14,2024-10-14,-0.5676992150858289,-0.3555559868338221,0.5806640375832517,-0.44331731658418966
3491-2312,2022-10-14,2024-10-14,-0.9866553213466289,-0.8958083430857402,3.2021288203200142,-0.283900754300907
3491-1785,2022-10-14,2024-10-14,4.379694644854177,1.4146275358525715,0.8309143499684079,1.4651192814922764
3491-5443,2022-10-14,2024-10-14,-0.6202688982984961,-0.3978787139114898,0.43661330034937623,-0.9350749897149356
2002-3042,2022-10-14,2024-10-14,0.0046944884260313,0.0024567403529410837,0.07462560290826141,0.07062646109654751
2002-8927,2022-10-14,2024-10-14,0.1607313204658536,0.08121855759690542,0.06605459787472588,1.215204407992029
2002-6274,2022-10-14,2024-10-14,0.10407648572339902,0.05324068464621741,0.07316983695850905,0.7453794233933514
2002-2498,2022-10-14,2024-10-14,0.21483921421275134,0.10733778903092327,0.060032496674255406,1.728187851405843
2002-9917,2022-10-14,2024-10-14,0.07962827015937972,0.04095669369817005,0.05226372273934351,0.7940771370843372
2002-3583,2022-10-14,2024-10-14,0.033131482198715846,0.01722315470720132,0.07024284481900463,0.27811786842732616
2002-2851,2022-10-14,2024-10-14,0.057262109649833595,0.02960230456371441,0.098847449007579,0.3445426197877751
2002-5871,2022-10-14,2024-10-14,-0.0495467016067415,-0.02627179790136963,0.04351868272071103,-0.5899518710154642
2002-8210,2022-10-14,2024-10-14,0.006984642930103382,0.0036532505755601835,0.0605438604636272,0.09029087344962022
2002-2885,2022-10-14,2024-10-14,0.07681981441806866,0.03953714383135377,0.09571035277027128,0.4530663887424327
2002-6605,2022-10-14,2024-10-14,0.007861003882478993,0.004110769843773919,0.061479122068835323,0.09747516902098106
2002-00915,2022-10-14,2024-10-14,0.08285647775932445,0.04258623943685206,0.07367103268043367,0.6030092513936339
1319-3042,2022-10-14,2024-10-14,1.9558415813111676,0.7643870793583785,0.24946253937947113,2.395221850217568
1319-2211,2022-10-14,2024-10-14,0.12414320816234235,0.06322674086655962,0.17705802584617453,0.43464942735177126
1319-3293,2022-10-14,2024-10-14,-0.1381297976680102,-0.07492393725058366,0.12150160415781175,-0.5795915430846098
1319-6274,2022-10-14,2024-10-14,0.4084479533637595,0.1965382175311894,0.16408098344010594,1.1758764431139201
1319-6589,2022-10-14,2024-10-14,0.27594091560899064,0.13617579971121996,0.2511122790488712,0.6436786153174329
1319-2498,2022-10-14,2024-10-14,0.7493894154748311,0.3404490301820966,0.5429160193677774,0.8396670680056172
1319-00929,2022-10-14,2024-10-14,0.7254380152302994,0.3308024606488471,0.7083459348243086,0.7642978533535796
6890-3081,2022-10-14,2024-10-14,-0.6225149780175133,-0.39974724914677034,0.3033392512221399,-1.5244576253601592
6890-4919,2022-10-14,2024-10-14,-0.28881868189688487,-0.16352832691775357,0.3309508502744532,-0.36952250156575284
6890-8070,2022-10-14,2024-10-14,-0.44688895725910666,-0.266741363351598,0.7047161304636913,-0.08566841781713692
6890-2923,2022-10-14,2024-10-14,28.61522857708771,4.901185928699719,2.590361248090206,0.4658469944394468
6890-1225,2022-10-14,2024-10-14,-0.4066223973967292,-0.23924247446557717,0.2758564986295556,-0.8548474084658148
6890-8374,2022-10-14,2024-10-14,-0.6645099136781367,-0.43571364693168585,0.47225869134979037,-0.9668879427373654
